Loại hình	Quận/Huyện	Phòng ngủ	Phòng tắm	Diện tích	Diện tích sử dụng	Tình hình nội thất	Loại chủ quyền	Dự án	Tháp	Trạng thái	Giá bán	Ban công	Phòng cho giúp việc	Sân vườn	Phòng giải trí	Chỗ đậu xe hơi	Hồ bơi riêng	Quầy minibar	Tầng hầm	Số tầng	Góc làm việc	Thời gian Xây dựng	Nhà kho	Nuôi thú cưng	Mục đích sử dụng	Thời gian bắt đầu bán	Mã nhà đất	Giá đăng	Loại hình nhà đất	Số phòng ngủ	Số phòng tắm	Gym	Bàn ghế phòng khách	Chiều dài	Chiều rộng	Diện tích sàn	TV	Máy hút mùi	Kệ TV	Cảm biến cháy	Tủ lạnh
Căn hộ	Quận 1	3	2	120.8 m²	120.8 m²	Không có nội thất	HĐ mua bán	Vinhomes Golden River	The Aqua 4		15 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	1	1	30 m²	27 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park			1.3 tỷ	No	No	No	No	No	No	No	No	6	No																				
Căn hộ	Quận 7	2	2	72.19 m²	68.1 m²	Đầy đủ nội thất	HĐ mua bán	Diamond Riverside		Chưa bàn giao	2.5 tỷ	No	No	No	No	No	No	No	No	6																					
Biệt thự	Quận 9			120.1 m²	47 m²	Đầy đủ nội thất	Sổ đỏ				20.4 tỷ	No	No	No	No	No	No	No	No	3	No													22 m	8 m	81.9 m²					
Office-tel	Quận 10	2	2	73.3 m²	73.3 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Golden River	The Aqua 4		7 tỷ	No	No	No	No	No	No	No	No			01/01/2015																			
Căn hộ	Quận 9	1	1	47.7 m²		Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S5.03		1.92 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	2	2	78 m²	78 m²	Đầy đủ nội thất	HĐ mua bán	Cityland Park Hills			3.9 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 8	2	2	72.96 m²	66.03 m²	Nội thất cơ bản	HĐ mua bán	Conic Riverside			2.41 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	2	2	80.6 m²	79 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park	PARK 7		4.9 tỷ	No	No	No	No	No	No	No	No	11																					
Căn hộ	Tân Phú	3	2	79.7 m²	76 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 6		4.6 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 7	3	3	97 m²		Đầy đủ nội thất		Vinhomes Central Park			8.9 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No		Ở	24/04/2018															
Căn hộ	Quận 10	3	2	108.7 m²	108.7 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park	LANDMARK 5		9 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	87 m²	87 m²	Đầy đủ nội thất	Sổ hồng	Chung cư Mỹ Đức			3.5 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 9	2	2	71 m²	65 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			2.8 tỷ	No	No	No	No	No	No	No	No		No					26/09/2020															
Căn hộ	Quận 2	1	1	52.02 m²		Đầy đủ nội thất		Gateway Thảo Điền			3.3 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No	Yes		04/09/2018															
Căn hộ	Bình Thạnh	3	2	108 m²		Không có nội thất		Vinhomes Central Park			6.2 tỷ	No	No	No	No	No	No	No	No		No		No		để ở hoặc cho thuê	09/01/2018															
Căn hộ	Bình Chánh	1	1	47 m²	43 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.02		1.81 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	3	2	90.3 m²	84.1 m²	Đầy đủ nội thất		The Sun Avenue	Block 1		4.7 tỷ	No	No	No	No	No	No	No	No		No		No																		
	Thủ Đức																										MBZ2042	2.59 tỷ	Nhà phố												
Căn hộ	Dĩ An	2	1	52.19 m²	49.55 m²	Nội thất cơ bản	HĐ mua bán	Thủ Thiêm Garden	A		2 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	1	1	50 m²	50 m²	Đầy đủ nội thất		Gateway Thảo Điền			3.3 tỷ	No	No	No	No	No	No	No	No	9	No		No																		
Căn hộ	Nhà Bè	2	2	73 m²	65 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	4.15 tỷ	No	No	No	No	No	No	No	No							28/09/2020															
Căn hộ	Gò Vấp	2	2	59 m²		Nội thất cơ bản	HĐ mua bán	West Gate Park	A	Chưa bàn giao	2 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 4	2	2	75 m²	68 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn	S1	Chưa bàn giao	4.75 tỷ	No	No	No	No	No	No	No								29/12/2021															
Căn hộ	Nhà Bè	3	3	104.03 m²	96.67 m²	Không có nội thất		Saigon South Residence			4.15 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 2	2	2	68.04 m²		Đầy đủ nội thất		Masteri Thảo Điền			3.9 tỷ	No	No	No	No	No	No	No	No		No		No	No		06/09/2018															
	Bình Tân			60.6																							MBZ2601	9 tỷ	Nhà phố	6	4										
Căn hộ	Quận 12	2	2	78 m²	78 m²	Đầy đủ nội thất	HĐ mua bán	Moscow Tower			2 tỷ	No	No	No	No	No	No	No	No	14	No																				
Căn hộ	Quận 12	2	1	54 m²	54 m²	Nội thất cơ bản	HĐ mua bán	Centum Wealth			2.15 tỷ	No	No	No	No	No	No	No	No		No		No																		
Biệt thự	Bình Tân			400 m²							120 tỷ	No	No	No	No	No	No	No	No		No		No	No								No					No	No		No	No
Office-tel	Quận 7	2	2	69 m²	69 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	3 tỷ	No	No	No	No	No	No	No	No							16/07/2020															
Nhà phố	Quận 7	5	4	33 m²	125 m²	Nội thất cơ bản	Sổ hồng				6.2 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Quận 9	2	1	59.1 m²	54.2 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.02		2.33 tỷ	No	No	No	No	No	No	No	No	29																					
Căn hộ	Bình Thạnh	2	2	90 m²	90 m²	Đầy đủ nội thất		Cityland Park Hills			4.1 tỷ	No	No	No	No	No	No	No	No	7	No		No																		
Căn hộ	Quận 9	2	2	65 m²		Đầy đủ nội thất		SaFira Khang Điền			2.3 tỷ	No	No	No	No	No	No	No	No	6	No		No	No																	
Căn hộ	Quận 9	2	2	65 m²	65 m²	Đầy đủ nội thất		RichStar			3.05 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Bình Tân	2	2	71 m²		Không có nội thất		IDICO Tân Phú			1.78 tỷ	No	No	No	No	Yes	No	No	No		No		No		để ở hoặc cho thuê	24/10/2017															
Penthouse	Bình Thạnh	6	4	275 m²	275 m²	Đầy đủ nội thất	Sổ hồng	Chánh Hưng - Giai Việt	B1		8.5 tỷ	No	No	No	No	No	No	No	No	12																					
Căn hộ	Quận 9	1	1	53 m²				Q7 Saigon Riverside	VENUS	Chưa bàn giao	1.87 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Nhà phố	Quận 8	2	2	11.6 m²	45 m²	Nội thất cơ bản	Sổ hồng				1.99 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 7	2	1	59 m²	54 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.02		2.26 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	3	2	97 m²	90.65 m²	Đầy đủ nội thất	HĐ mua bán	Lexington Residence	LC		4.3 tỷ	No	No	No	No	No	No	No	No							10/05/2018															
Căn hộ	Quận 12	2	2	54.63 m²	50.62 m²	Nội thất cơ bản	HĐ mua bán	CitiGrand		Chưa bàn giao	2.44 tỷ	No	No	No	No	No	No	No	No	11																					
Căn hộ	Tân Bình	2	2	99 m²	99 m²	Đầy đủ nội thất	HĐ mua bán	Riviera Point	THE VIEW		4.64 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 7	3	3	135.5 m²	135.5 m²	Đầy đủ nội thất	Sổ đỏ	Vinhomes Central Park	The Central 1		9.2 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	1	1	53.2 m²	53.2 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	URANUS	Chưa bàn giao	1.7 tỷ	Yes	No	Yes	No	Yes	Yes	No	Yes																						
Căn hộ	Bình Thạnh	2	2	79.9 m²	79.9 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park	PARK 4		5.8 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Nhà Bè	3	2	95 m²	95 m²	Đầy đủ nội thất	Sổ hồng	Saigonland Apartment			3.5 tỷ	No	No	No	No	No	No	No	No	3	No																				
Nhà phố	Quận 9	4	3	44.1 m²	89.2 m²	Không có nội thất	Sổ hồng				4.15 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Nhà phố	Quận 2	3	4	35.9 m²	152.1 m²	Nội thất cơ bản					5.85 tỷ	Yes	No	No	No	No	No	No	No	3	No				Để ở	12/04/2018															
Căn hộ	Quận 7	2	2	71.74 m²	65.02 m²		HĐ mua bán	Q2 THAO DIEN	T2	Chưa bàn giao	5.3 tỷ	No	No	No	No	No	No	No	No	12																					
Shophouse	Quận 7	0	1	68.31 m²	68.31 m²	Không có nội thất	HĐ mua bán	Q7 Saigon Riverside	VENUS	Chưa bàn giao	7.89 tỷ	No	No	No	No	No	No	No		1																					
Căn hộ	Quận 9	2	2	70.41 m²	64.94 m²	Nội thất cơ bản	HĐ mua bán	Eco Green Sài Gòn	M2	Chưa bàn giao	2.9 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Bình Thạnh	2	2	82 m²		Đầy đủ nội thất		Vinhomes Central Park			5.4 tỷ	Yes	No	No	Yes	Yes	Yes	No	No		No		No		Để ở	03/05/2018															
Căn hộ	Quận 8	3	2	82 m²	82 m²	Đầy đủ nội thất		Celadon City	E		3.8 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 2	2	1	57.68 m²	58 m²	Không có nội thất	HĐ mua bán	The Tresor	TS1		4.5 tỷ	Yes	No	No	No	No	No	No	No	33																					
	Tân Bình			49.6																							MBP8199	9 tỷ	Nhà phố	5	6										
Căn hộ	Quận 8	2	2	98.29 m²	91.63 m²	Không có nội thất		Dự án Opal Boulevard	B1	Chưa bàn giao	2.77 tỷ	No	No	No	No	No	No	No	No	12																					
Căn hộ	Nhà Bè	3	2	95.49 m²	88.12 m²	Nội thất cơ bản		Dự án Opal Boulevard	A2	Chưa bàn giao	3.48 tỷ	No	No	No	No	No	No	No	No	33																					
Căn hộ	Quận 7	3	2	106 m²	97 m²	Nội thất cơ bản	HĐ mua bán	One Verandah	JARDIN		8 tỷ	No	No	No	No	No	No	No	No	10																					
Nhà phố	Gò Vấp	4	3	60.8 m²	182.4 m²	Nội thất cơ bản					6.5 tỷ	No	No	No	No	No	No	No	No	3	No		No	No																	
Căn hộ	Quận 7	3	2	94.89 m²	87.26 m²	Đầy đủ nội thất		Saigon South Residence	C		4.9 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 9	1	1	48 m²	42 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.02		1.72 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Bình Thạnh	2	2	98 m²		Đầy đủ nội thất	Sổ hồng	The Estella An Phú			5.3 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 7	2	2	73.1 m²	71.6 m²	Không có nội thất	HĐ mua bán	Sunrise City			3.5 tỷ	No	No	No	No	No	No	No	No	26	No																				
Nhà phố	Tân Bình	4	3	42 m²	126 m²	Đầy đủ nội thất					2.4 tỷ	No	No	No	No	No	No	No	No	3	No		No	No																	
Căn hộ	Bình Thạnh	1	1	73 m²	73 m²	Đầy đủ nội thất	Sổ hồng	City Garden	Boulevard 1		4.1 tỷ	No	No	No	No	No	No	No	No		No																				
	Quận 11																										MCA948														
Căn hộ	Quận 8	2	2	69.19 m²	69.19 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	SATURN	Chưa bàn giao	2.71 tỷ	No	No	No	No	No	No	No		26																					
Căn hộ	Nhà Bè	2	2	76 m²	76 m²	Đầy đủ nội thất	HĐ mua bán	The Gold View	Tháp A	Chưa bàn giao	3.85 tỷ	No	No	No	No	No	No	No	No																						
Đất nền	Quận 2			203.5 m²	203.5 m²		Sổ đỏ				10.18 tỷ	No	No	No	No	No	No	No	No		No		No	No										12 m	17 m	203.5 m²					
Căn hộ	Quận 12	3	2	89 m²				The Sun Avenue			4.25 tỷ	No	No	No	No	No	No	No	No	8	No		No	No								No									
Căn hộ	Quận 9	3	2	106 m²		Nội thất cơ bản		Vinhomes Central Park			14.8 tỷ	Yes	No	No	No	Yes	Yes	No	No		No		No	No		22/11/2019															
Căn hộ	Quận 9	1	1	60.03 m²		Không có nội thất		The Avila 2			1.15 tỷ	Yes	No	No	No	Yes	No	No	No		No		No		để ở hoặc cho thuê	24/10/2017															
Căn hộ	Quận 9	2	1	59 m²	54 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S5.01		2.15 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 4	2	2	75 m²	75 m²	Đầy đủ nội thất	HĐ mua bán	The Gold View			4.4 tỷ	Yes	No	Yes	No	Yes	Yes	No	Yes		No		No																		
Căn hộ	Quận 2	2	2	70.58 m²	69 m²	Nội thất cơ bản		Q7 Boulevard		Chưa bàn giao	3.07 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	2	2	76 m²	76 m²	Nội thất cơ bản	HĐ mua bán	One Verandah	CIEL		4.5 tỷ	No	No	No	No	No	No	No	No	4																					
Căn hộ	Quận 7	3	2	81.53 m²		Nội thất cơ bản	HĐ mua bán	Sunrise Riverside	I		3.15 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	2	1	56 m²		Nội thất cơ bản		Saigon Mia			3.4 tỷ	No	No	No	No	No	No	No	No		No		No	No								No									
Căn hộ	Quận 4	2	2	76 m²		Đầy đủ nội thất	Sổ hồng	Sunrise City	W3 Khu Central Plaza		3.8 tỷ	No	No	No	No	No	No	No	No	19	No																				
Căn hộ	Bình Tân	2	1	66 m²				Phố Đông Hoa Sen			1.65 tỷ	No	No	No	No	No	No	No	No		No		No	No								No	No								
Căn hộ	Bình Thạnh	2	2	79.2 m²	79.2 m²	Đầy đủ nội thất	HĐ mua bán	Kingston Residence	K		6.1 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Bình Tân	2	2	78 m²	78 m²	Nội thất cơ bản	HĐ mua bán	City Gate	B2		2.3 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2		65 m²	Đầy đủ nội thất	Sổ hồng	Masteri Thảo Điền	T2		4.1 tỷ	No	No	No	No	No	No	No	No		No					06/01/2020															
Căn hộ	Quận 2	2	2	74.77 m²	70 m²	Đầy đủ nội thất		Saigon South Residence			3.4 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
	Tân Phú																										MCD9215	1.85 tỷ													
Căn hộ	Quận 2	2	2	66 m²		Không có nội thất	HĐ mua bán	Q7 Saigon Riverside		Chưa bàn giao	2.28 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 8	2	2	74 m²	68 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			2.8 tỷ	No	No	No	No	No	No	No	No		No					22/08/2020															
Căn hộ	Quận 2	3	2	119.8 m²	118 m²	Đầy đủ nội thất		Vinhomes Central Park	Landmark 81	Chưa bàn giao	23 tỷ	Yes	No	No	No	Yes	Yes	No	No							20/12/2019															
Căn hộ	Quận 9	1	1	30 m²	28 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.02		1.3 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 12	4	4	55.9 m²	43.8 m²	Không có nội thất	Sổ hồng				4.2 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 9	1	1	51.7 m²	48.2 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.05		1.8 tỷ	No	No	No	No	No	No	No	No	14																					
Căn hộ	Quận 9	2	2	58 m²	58 m²	Đầy đủ nội thất	HĐ mua bán	Tecco Green Nest			1.67 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	1	1	54.9 m²	51.4 m²	Nội thất cơ bản	HĐ mua bán	D'Lusso	Block B	Chưa bàn giao	2.99 tỷ	No	No	No	No	No	No	No		17																					
Căn hộ	Bình Thạnh	2	2	83 m²		Nội thất cơ bản		Vinhomes Central Park			4.8 tỷ	No	No	No	No	No	No	No	No		No		No	No		04/12/2017															
Căn hộ	Quận 8	2	2	69 m²	63 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.03		2.52 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Nhà Bè	2	3	22 m²	61.8 m²	Không có nội thất	Sổ hồng				3 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 8	2	2	90 m²	85 m²	Nội thất cơ bản	Sổ hồng	The Morning Star Plaza			3.1 tỷ	No	No	No	No	No	No	No	No	18	No																				
Căn hộ	Quận 10	3	2	107 m²	107 m²	Đầy đủ nội thất		HomyLand 3	Tháp B		8.5 tỷ	No	No	No	No	No	No	No	No	17	No																				
Căn hộ	Bình Thạnh	2	2	91 m²	91 m²	Đầy đủ nội thất	HĐ mua bán	Riviera Point	THE VIEW		4.95 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ dịch vụ	Quận 9	2	1	59 m²	59 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S1.06		2.2 tỷ	No	No	No	No	No	No	No	No	28																					
Căn hộ	Quận 2	1	1	54 m²		Đầy đủ nội thất		Vinhomes Central Park			3.9 tỷ	No	No	No	No	No	No	No	No	30	No		No	No																	
Nhà phố	Quận 8	2	2	38.5 m²	38.5 m²	Không có nội thất	Sổ hồng				2.3 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Nhà phố	Quận 4	4	5	66 m²	211 m²	Không có nội thất	Sổ đỏ				5.25 tỷ	Yes	No	No	No	No	No	No	No	3					Ở hoặc cho thuê	10/01/2017															
Căn hộ	Quận 9	1	1	31 m²	26 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S1.01		1.68 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Dĩ An	2	1	68 m²	68 m²	Đầy đủ nội thất	HĐ mua bán	The Parc Spring			1.75 tỷ	Yes	No	No	No	Yes	Yes	No	No	1						01/08/2017															
Căn hộ	Quận 4	2	2	80.7 m²	80.7 m²	Đầy đủ nội thất	HĐ mua bán	The Gold View	Tháp A	Chưa bàn giao	4.6 tỷ	Yes	No	No	No	Yes	No	No		15																					
Căn hộ	Bình Thạnh	1	1	52.4 m²	52.4 m²	Nội thất cơ bản	HĐ mua bán	D'Lusso	Block A	Chưa bàn giao	3.4 tỷ	No	No	No	No	No	No	No		10																					
Căn hộ	Quận 9	2	2	74 m²	74 m²	Nội thất cơ bản		Dự án Opal Boulevard		Chưa bàn giao	2.35 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Thủ Đức	2	2	82 m²	82 m²	Đầy đủ nội thất	Sổ hồng	Chung Cư TDH - Trường Thọ			2.3 tỷ	No	No	No	No	No	No	No	No	13	No																				
Nhà phố	Gò Vấp	3	1	52.4 m²							3.7 tỷ	No	No	No	No	No	No	No	No	1	No		No	No								No	No								
Nhà phố	Bình Thạnh	2	2	40 m²	80 m²	Không có nội thất	Sổ hồng				3.4 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Bình Chánh	2	2	76.4 m²	70 m²	Đầy đủ nội thất	HĐ mua bán	Palm Heights	T1		4.15 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	2	70 m²	63 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S5.01		2.6 tỷ	No	No	No	No	No	No	No	No	8																					
Căn hộ	Quận 7	1	1	36 m²	30.3 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S5.02		1.44 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Nhà Bè	2	1	56 m²	56 m²	Nội thất cơ bản	HĐ mua bán	Akari City, Quận Bình Tân		Chưa bàn giao	2.16 tỷ	No	No	No	No	No	No	No	No	6																					
Căn hộ	Nhà Bè	2	2	70.68 m²	64.25 m²	Đầy đủ nội thất		Sunrise Riverside	E		3.4 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	1	1	61 m²	61 m²	Đầy đủ nội thất		Vista Verde	Orchid		3.4 tỷ	No	No	No	No	No	No	No	No		No		No																		
Nhà phố	Quận 2	2	2	57 m²	98 m²	Nội thất cơ bản	Sổ hồng				4.9 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
	Bình Chánh																										MBX36	1.5 tỷ	Căn hộ	1	1										
Căn hộ	Quận 2	2	2	69.18 m²	69.18 m²	Nội thất cơ bản		Q7 Boulevard	A1	Chưa bàn giao	4.04 tỷ	No	No	No	No	No	No	No	No	12																					
Căn hộ	Nhà Bè	3	2	92 m²	86 m²	Không có nội thất	HĐ mua bán	Topaz Elite	Dragon 1		3.5 tỷ	No	No	No	No	No	No	No	No							24/11/2020															
Căn hộ	Quận 7	2	1	59 m²	54 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.05		2.36 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 4	2	2	51.5 m²	77.9 m²	Không có nội thất	Sổ hồng				3.9 tỷ	Yes	No	No	No	No	No	No	No	1	Yes		No																		
Căn hộ	Nhà Bè	3	2	95 m²	87 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			3.7 tỷ	Yes	No	No	No	No	Yes	No	Yes		No		No																		
Căn hộ	Bình Thạnh	3	2	102 m²	94 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	6.2 tỷ	No	No	No	No	No	No	No	No							27/09/2020															
Căn hộ	Quận 7	1	1	53 m²		Không có nội thất		Q7 Saigon Riverside		Chưa bàn giao	2.05 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Bình Thạnh	3	2	107 m²		Đầy đủ nội thất		Vinhomes Central Park			5.9 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No		Để ở	22/03/2018															
Căn hộ	Quận 9	3	2	91 m²	91 m²	Đầy đủ nội thất	HĐ mua bán	SaFira Khang Điền			3.44 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 9	2	2	67 m²		Nội thất cơ bản	HĐ mua bán	SaFira Khang Điền			2.27 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Quận 9	1	1	56.1 m²	53.6 m²	Nội thất cơ bản		Ricca	BLOCK A	Chưa bàn giao	1.72 tỷ	No	No	No	No	No	No	No	No	5																					
Căn hộ	Nhà Bè	3	2	104 m²	104 m²	Nội thất cơ bản					3.35 tỷ	No	No	No	No	No	No	No	No	12	No		No	No																	
Căn hộ	Quận 2	2	2	61 m²	61 m²	Đầy đủ nội thất	HĐ mua bán	Carillon 3			2.85 tỷ	No	No	No	No	No	No	No	No	12	No																				
Căn hộ	Quận 2	2	2	65 m²	65 m²	Đầy đủ nội thất		Saigon Gateway	Block B		2.55 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	1	1	55 m²	55 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park	Landmark 81	Chưa bàn giao	6.3 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Quận 9	1	1	46 m²	42 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.05		1.91 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	1	69.5 m²	63 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.06		2.65 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	1	1	47.5 m²		Đầy đủ nội thất		Đảo Kim Cương - Diamond Island			3.6 tỷ	Yes	No	No	No	Yes	Yes	No	No		No		No	No		28/07/2019															
